,baseline,sleeve25,sleeve50,sleeve75,staged50,full_switch
2023-05-11,139488.70122214744,139488.70122214744,139488.70122214744,139488.70122214744,139488.70122214744,139488.70122214744
2023-05-12,138823.10063620994,138823.10063620994,138823.10063620994,138823.10063620994,138823.10063620994,138823.10063620994
2023-05-15,138464.70219870994,138464.70219870994,138464.70219870994,138464.70219870994,138464.70219870994,138464.70219870994
2023-05-16,137440.70317527244,137440.70317527244,137440.70317527244,137440.70317527244,137440.70317527244,137440.70317527244
2023-05-17,136775.10258933494,136775.10258933494,136775.10258933494,136775.10258933494,136775.10258933494,136775.10258933494
2023-05-18,138208.69633933494,138208.69633933494,138208.69633933494,138208.69633933494,138208.69633933494,138208.69633933494
2023-05-19,136007.0972182412,136007.0972182412,136007.0972182412,136007.0972182412,136007.0972182412,136007.0972182412
2023-05-22,135495.09770652244,135495.09770652244,135495.09770652244,135495.09770652244,135495.09770652244,135495.09770652244
2023-05-23,133549.5044448037,133549.5044448037,133549.5044448037,133549.5044448037,133549.5044448037,133549.5044448037
2023-05-24,131399.10161277244,131399.10161277244,131399.10161277244,131399.10161277244,131399.10161277244,131399.10161277244
2023-05-25,130997.89699181054,130997.89699181054,130997.89699181054,130997.89699181054,130997.89699181054,130997.89699181054
2023-05-26,131001.93945756397,131001.93945756397,131001.93945756397,131001.93945756397,131001.93945756397,131001.93945756397
2023-05-29,131016.78014249548,131016.78014249548,131016.78014249548,131016.78014249548,131016.78014249548,131016.78014249548
2023-05-30,131020.85370413931,131020.85370413931,131020.85370413931,131020.85370413931,131020.85370413931,131020.85370413931
2023-05-31,130261.36297029738,130261.36297029738,130261.36297029738,130261.36297029738,130261.36297029738,130261.36297029738
2023-06-01,130447.1716527391,130447.1716527391,130447.1716527391,130447.1716527391,130447.1716527391,130447.1716527391
2023-06-02,131190.36208433396,131190.36208433396,131190.36208433396,131190.36208433396,131190.36208433396,131190.36208433396
2023-06-05,133605.76421064622,133605.76421064622,133605.76421064622,133605.76421064622,133605.76421064622,133605.76421064622
2023-06-06,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794
2023-06-07,133791.57289308793,133791.57289308793,133791.57289308793,133791.57289308793,133791.57289308793,133791.57289308793
2023-06-08,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794
2023-06-09,133884.46615976578,133884.46615976578,133884.46615976578,133884.46615976578,133884.46615976578,133884.46615976578
2023-06-12,134999.26288170106,134999.26288170106,134999.26288170106,134999.26288170106,134999.26288170106,134999.26288170106
2023-06-13,136671.46350187546,136671.46350187546,136671.46350187546,136671.46350187546,136671.46350187546,136671.46350187546
2023-06-14,137135.96305889374,137135.96305889374,137135.96305889374,137135.96305889374,137135.96305889374,137135.96305889374
2023-06-15,136764.36784309632,136764.36784309632,136764.36784309632,136764.36784309632,136764.36784309632,136764.36784309632
2023-06-16,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316
2023-06-19,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316
2023-06-20,138157.86651415116,138157.86651415116,138157.86651415116,138157.86651415116,138157.86651415116,138157.86651415116
2023-06-21,137743.55151260277,137743.55151260277,137743.55151260277,137743.55151260277,137743.55151260277,137743.55151260277
2023-06-26,137770.33219753427,137770.33219753427,137770.33219753427,137770.33219753427,137770.33219753427,137770.33219753427
2023-06-27,137774.59233452057,137774.59233452057,137774.59233452057,137774.59233452057,137774.59233452057,137774.59233452057
2023-06-28,137778.85247150686,137778.85247150686,137778.85247150686,137778.85247150686,137778.85247150686,137778.85247150686
2023-06-29,137783.11260849316,137783.11260849316,137783.11260849316,137783.11260849316,137783.11260849316,137783.11260849316
2023-06-30,137787.37274547946,137787.37274547946,137787.37274547946,137787.37274547946,137787.37274547946,137787.37274547946
2023-07-03,137802.89315643837,137802.89315643837,137802.89315643837,137802.89315643837,137802.89315643837,137802.89315643837
2023-07-04,137807.15329342466,137807.15329342466,137807.15329342466,137807.15329342466,137807.15329342466,137807.15329342466
2023-07-05,137811.41343041096,137811.41343041096,137811.41343041096,137811.41343041096,137811.41343041096,137811.41343041096
2023-07-06,137916.07656399487,137916.07656399487,137916.07656399487,137916.07656399487,137916.07656399487,137916.07656399487
2023-07-07,137514.7657557592,137514.7657557592,137514.7657557592,137514.7657557592,137514.7657557592,137514.7657557592
2023-07-10,137782.8295878212,137782.8295878212,137782.8295878212,137782.8295878212,137782.8295878212,137782.8295878212
2023-07-11,138400.23390567704,138400.23390567704,138400.23390567704,138400.23390567704,138400.23390567704,138400.23390567704
2023-07-12,140664.03338230058,140664.03338230058,140664.03338230058,140664.03338230058,140664.03338230058,140664.03338230058
2023-07-13,139635.0425413887,139635.0425413887,139635.0425413887,139635.0425413887,139635.0425413887,139635.0425413887
2023-07-14,139703.6375693123,139703.6375693123,139703.6375693123,139703.6375693123,139703.6375693123,139703.6375693123
2023-07-17,141075.63626087114,141075.63626087114,141075.63626087114,141075.63626087114,141075.63626087114,141075.63626087114
2023-07-18,141281.4377001564,141281.4377001564,141281.4377001564,141281.4377001564,141281.4377001564,141281.4377001564
2023-07-19,144505.63298976823,144505.63298976823,144505.63298976823,144505.63298976823,144505.63298976823,144505.63298976823
2023-07-20,145534.64018619462,145534.64018619462,145534.64018619462,145534.64018619462,145534.64018619462,145534.64018619462
2023-07-21,144299.83155048295,144299.83155048295,144299.83155048295,144299.83155048295,144299.83155048295,144299.83155048295
2023-07-24,144574.24437320634,144574.24437320634,144574.24437320634,144574.24437320634,144574.24437320634,144574.24437320634
2023-07-25,147249.6303728859,147249.6303728859,147249.6303728859,147249.6303728859,147249.6303728859,147249.6303728859
2023-07-26,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123
2023-07-27,149993.6441115181,149993.6441115181,149993.6441115181,149993.6441115181,149993.6441115181,149993.6441115181
2023-07-28,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123
2023-07-31,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288
2023-08-01,149101.8433264534,149101.8433264534,149101.8433264534,149101.8433264534,149101.8433264534,149101.8433264534
2023-08-02,149444.83482158586,149444.83482158586,149444.83482158586,149444.83482158586,149444.83482158586,149444.83482158586
2023-08-03,147729.84463489457,147729.84463489457,147729.84463489457,147729.84463489457,147729.84463489457,147729.84463489457
2023-08-04,149239.03338230058,149239.03338230058,149239.03338230058,149239.03338230058,149239.03338230058,149239.03338230058
2023-08-07,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288
2023-08-08,146975.23390567704,146975.23390567704,146975.23390567704,146975.23390567704,146975.23390567704,146975.23390567704
2023-08-09,150062.2391394417,150062.2391394417,150062.2391394417,150062.2391394417,150062.2391394417,150062.2391394417
2023-08-10,150268.04057872697,150268.04057872697,150268.04057872697,150268.04057872697,150268.04057872697,150268.04057872697
2023-08-11,151365.64280307695,151365.64280307695,151365.64280307695,151365.64280307695,151365.64280307695,151365.64280307695
2023-08-14,152257.44358814164,152257.44358814164,152257.44358814164,152257.44358814164,152257.44358814164,152257.44358814164
2023-08-15,153492.2358683388,153492.2358683388,153492.2358683388,153492.2358683388,153492.2358683388,153492.2358683388
2023-08-16,153286.4344290535,153286.4344290535,153286.4344290535,153286.4344290535,153286.4344290535,153286.4344290535
2023-08-17,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232
2023-08-18,157539.63691509172,157539.63691509172,157539.63691509172,157539.63691509172,157539.63691509172,157539.63691509172
2023-08-21,160763.83220470353,160763.83220470353,160763.83220470353,160763.83220470353,160763.83220470353,160763.83220470353
2023-08-22,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402
2023-08-23,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232,155756.03534496232
2023-08-24,156853.6375693123,156853.6375693123,156853.6375693123,156853.6375693123,156853.6375693123,156853.6375693123
2023-08-25,160146.44424236222,160146.44424236222,160146.44424236222,160146.44424236222,160146.44424236222,160146.44424236222
2023-08-28,161724.24437320634,161724.24437320634,161724.24437320634,161724.24437320634,161724.24437320634,161724.24437320634
2023-08-29,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182
2023-08-30,162410.24371898576,162410.24371898576,162410.24371898576,162410.24371898576,162410.24371898576,162410.24371898576
2023-08-31,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182,162753.2352141182
2023-09-01,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124
2023-09-04,158088.42984950944,158088.42984950944,158088.42984950944,158088.42984950944,158088.42984950944,158088.42984950944
2023-09-05,159803.43639171525,159803.43639171525,159803.43639171525,159803.43639171525,159803.43639171525,159803.43639171525
2023-09-06,162273.03730762406,162273.03730762406,162273.03730762406,162273.03730762406,162273.03730762406,162273.03730762406
2023-09-07,162478.83874690934,162478.83874690934,162478.83874690934,162478.83874690934,162478.83874690934,162478.83874690934
2023-09-08,159460.42854106828,159460.42854106828,159460.42854106828,159460.42854106828,159460.42854106828,159460.42854106828
2023-09-11,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124,161038.2286719124
2023-09-12,159254.64345729753,159254.64345729753,159254.64345729753,159254.64345729753,159254.64345729753,159254.64345729753
2023-09-13,156716.4311579506,156716.4311579506,156716.4311579506,156716.4311579506,156716.4311579506,156716.4311579506
2023-09-14,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402,155893.24175632402
2023-09-15,159186.03207385942,159186.03207385942,159186.03207385942,159186.03207385942,159186.03207385942,159186.03207385942
2023-09-18,157951.23979366227,157951.23979366227,157951.23979366227,157951.23979366227,157951.23979366227,157951.23979366227
2023-09-19,154452.63168132707,154452.63168132707,154452.63168132707,154452.63168132707,154452.63168132707,154452.63168132707
2023-09-20,156167.63822353288,156167.63822353288,156167.63822353288,156167.63822353288,156167.63822353288,156167.63822353288
2023-09-21,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876
2023-09-22,155138.6310271065,155138.6310271065,155138.6310271065,155138.6310271065,155138.6310271065,155138.6310271065
2023-09-25,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876,154589.83809268876
2023-09-26,155933.4940292742,155933.4940292742,155933.4940292742,155933.4940292742,155933.4940292742,155933.4940292742
2023-09-27,155938.3138922879,155938.3138922879,155938.3138922879,155938.3138922879,155938.3138922879,155938.3138922879
2023-09-28,155943.1337553016,155943.1337553016,155943.1337553016,155943.1337553016,155943.1337553016,155943.1337553016
2023-10-09,156011.65224845227,156011.65224845227,156011.65224845227,156011.65224845227,156011.65224845227,156011.65224845227
2023-10-10,156016.50320735638,156016.50320735638,156016.50320735638,156016.50320735638,156016.50320735638,156016.50320735638
2023-10-11,156021.35416626048,156021.35416626048,156021.35416626048,156021.35416626048,156021.35416626048,156021.35416626048
2023-10-12,156026.2051251646,156026.2051251646,156026.2051251646,156026.2051251646,156026.2051251646,156026.2051251646
2023-10-13,156031.0560840687,156031.0560840687,156031.0560840687,156031.0560840687,156031.0560840687,156031.0560840687
2023-10-16,156048.72896078104,156048.72896078104,156048.72896078104,156048.72896078104,156048.72896078104,156048.72896078104
2023-10-17,156053.57991968514,156053.57991968514,156053.57991968514,156053.57991968514,156053.57991968514,156053.57991968514
2023-10-18,156058.43087858925,156058.43087858925,156058.43087858925,156058.43087858925,156058.43087858925,156058.43087858925
2023-10-19,156063.28183749336,156063.28183749336,156063.28183749336,156063.28183749336,156063.28183749336,156063.28183749336
2023-10-20,156068.13279639746,156068.13279639746,156068.13279639746,156068.13279639746,156068.13279639746,156068.13279639746
2023-10-23,156085.8056731098,156085.8056731098,156085.8056731098,156085.8056731098,156085.8056731098,156085.8056731098
2023-10-24,156090.6566320139,156090.6566320139,156090.6566320139,156090.6566320139,156090.6566320139,156090.6566320139
