,rich,no_dde,specific,joint,joint_valid,without_weak_edge_filter,without_emerging_trend,without_quality_extension,without_hot_exit_protection,without_all
2023-01-11,122031.28126521627,122031.28126521627,122031.28126521627,122031.28126521627,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595
2023-01-12,118903.7842478327,118903.7842478327,118903.7842478327,118903.7842478327,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018
2023-01-13,120571.78762813131,120571.78762813131,120571.78762813131,120571.78762813131,192646.01427382298,192646.01427382298,192646.01427382298,192646.01427382298,192646.01427382298,192646.01427382298
2023-01-16,118903.7842478327,118903.7842478327,118903.7842478327,118903.7842478327,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018
2023-01-17,119529.28862233678,119529.28862233678,119529.28862233678,119529.28862233678,190980.0158626444,190980.0158626444,190980.0158626444,190980.0158626444,190980.0158626444,190980.0158626444
2023-01-18,120363.29031248609,120363.29031248609,120363.29031248609,120363.29031248609,192312.8185636408,192312.8185636408,192312.8185636408,192312.8185636408,192312.8185636408,192312.8185636408
2023-01-19,119320.79130669156,119320.79130669156,119320.79130669156,119320.79130669156,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622
2023-01-20,122031.28126521627,122031.28126521627,122031.28126521627,122031.28126521627,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595,194978.40410536595
2023-01-30,122656.78563972036,122656.78563972036,122656.78563972036,122656.78563972036,195978.01109618015,195978.01109618015,195978.01109618015,195978.01109618015,195978.01109618015,195978.01109618015
2023-01-31,119320.79130669156,119320.79130669156,119320.79130669156,119320.79130669156,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622,190646.8201524622
2023-02-01,124324.78902001897,124324.78902001897,124324.78902001897,124324.78902001897,198643.61649817295,198643.61649817295,198643.61649817295,198643.61649817295,198643.61649817295,198643.61649817295
2023-02-02,125158.79071016828,125158.79071016828,125158.79071016828,125158.79071016828,199976.41919916935,199976.41919916935,199976.41919916935,199976.41919916935,199976.41919916935,199976.41919916935
2023-02-03,123282.29001422445,123282.29001422445,123282.29001422445,123282.29001422445,196977.61808699436,196977.61808699436,196977.61808699436,196977.61808699436,196977.61808699436,196977.61808699436
2023-02-06,118903.7842478327,118903.7842478327,118903.7842478327,118903.7842478327,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018,189980.40887183018
2023-02-07,120154.78056927244,120154.78056927244,120154.78056927244,120154.78056927244,191979.60299319096,191979.60299319096,191979.60299319096,191979.60299319096,191979.60299319096,191979.60299319096
2023-02-08,118278.2798733286,118278.2798733286,118278.2798733286,118278.2798733286,188980.80188101597,188980.80188101597,188980.80188101597,188980.80188101597,188980.80188101597,188980.80188101597
2023-02-09,121614.28663392583,121614.28663392583,121614.28663392583,121614.28663392583,194312.01268500157,194312.01268500157,194312.01268500157,194312.01268500157,194312.01268500157,194312.01268500157
2023-02-10,117235.78086753408,117235.78086753408,117235.78086753408,117235.78086753408,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738
2023-02-13,117235.78086753408,117235.78086753408,117235.78086753408,117235.78086753408,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738,187314.80346983738
2023-02-14,117507.97316355407,117507.97316355407,117507.97316355407,117507.97316355407,187749.78895201418,187749.78895201418,187749.78895201418,187749.78895201418,187749.78895201418,187749.78895201418
2023-02-15,117511.61138273215,117511.61138273215,117511.61138273215,117511.61138273215,187755.60388352102,187755.60388352102,187755.60388352102,187755.60388352102,187755.60388352102,187755.60388352102
2023-02-16,117515.24960191024,117515.24960191024,117515.24960191024,117515.24960191024,187761.41881502786,187761.41881502786,187761.41881502786,187761.41881502786,187761.41881502786,187761.41881502786
2023-02-17,117518.88782108833,117518.88782108833,117518.88782108833,117518.88782108833,187767.2337465347,187767.2337465347,187767.2337465347,187767.2337465347,187767.2337465347,187767.2337465347
2023-02-20,117532.14247862257,117532.14247862257,117532.14247862257,117532.14247862257,187788.41854105526,187788.41854105526,187788.41854105526,187788.41854105526,187788.41854105526,187788.41854105526
2023-02-21,117535.78069780066,117535.78069780066,117535.78069780066,117535.78069780066,187794.2334725621,187794.2334725621,187794.2334725621,187794.2334725621,187794.2334725621,187794.2334725621
2023-02-22,117539.41891697874,117539.41891697874,117539.41891697874,117539.41891697874,187800.04840406895,187800.04840406895,187800.04840406895,187800.04840406895,187800.04840406895,187800.04840406895
2023-02-23,117543.05713615683,117543.05713615683,117543.05713615683,117543.05713615683,187805.8633355758,187805.8633355758,187805.8633355758,187805.8633355758,187805.8633355758,187805.8633355758
2023-02-24,117546.69535533492,117546.69535533492,117546.69535533492,117546.69535533492,187811.67826708264,187811.67826708264,187811.67826708264,187811.67826708264,187811.67826708264,187811.67826708264
2023-02-27,117559.95001286916,117559.95001286916,117559.95001286916,117559.95001286916,187832.8630616032,187832.8630616032,187832.8630616032,187832.8630616032,187832.8630616032,187832.8630616032
2023-02-28,118022.93200376816,118022.93200376816,118022.93200376816,118022.93200376816,188404.72485061313,188404.72485061313,188404.72485061313,188404.72485061313,188404.72485061313,188404.72485061313
2023-03-01,118552.43149879761,118552.43149879761,118552.43149879761,118552.43149879761,189148.15266448853,189148.15266448853,189148.15266448853,189148.15266448853,189148.15266448853,189148.15266448853
2023-03-02,119187.83594253846,119187.83594253846,119187.83594253846,119187.83594253846,190162.15975601075,190162.15975601075,190162.15975601075,190162.15975601075,190162.15975601075,190162.15975601075
2023-03-03,119399.63321569751,119399.63321569751,119399.63321569751,119399.63321569751,190500.15540439487,190500.15540439487,190500.15540439487,190500.15540439487,190500.15540439487,190500.15540439487
2023-03-06,120988.13170078583,120988.13170078583,120988.13170078583,120988.13170078583,193035.15298683045,193035.15298683045,193035.15298683045,193035.15298683045,193035.15298683045,193035.15298683045
2023-03-07,118446.53917434995,118446.53917434995,118446.53917434995,118446.53917434995,188979.16491348142,188979.16491348142,188979.16491348142,188979.16491348142,188979.16491348142,188979.16491348142
2023-03-08,118976.0386693794,118976.0386693794,118976.0386693794,118976.0386693794,189824.16410762662,189824.16410762662,189824.16410762662,189824.16410762662,189824.16410762662,189824.16410762662
2023-03-09,117175.73028686832,117175.73028686832,117175.73028686832,117175.73028686832,186951.15073043705,186951.15073043705,186951.15073043705,186951.15073043705,186951.15073043705,186951.15073043705
2023-03-10,114422.34048727341,114422.34048727341,114422.34048727341,114422.34048727341,182557.16700870392,182557.16700870392,182557.16700870392,182557.16700870392,182557.16700870392,182557.16700870392
2023-03-13,114250.82365437796,114250.82365437796,114250.82365437796,114250.82365437796,183390.3758252001,183390.3758252001,183390.3758252001,183390.3758252001,183390.3758252001,183390.3758252001
2023-03-14,114254.36858588482,114254.36858588482,114254.36858588482,114254.36858588482,183360.98478971125,183360.98478971125,183360.98478971125,183360.98478971125,183360.98478971125,183360.98478971125
2023-03-15,114257.91351739167,114257.91351739167,114257.91351739167,114257.91351739167,183366.67533765646,183366.67533765646,183366.67533765646,183366.67533765646,183366.67533765646,183366.67533765646
2023-03-16,114261.45844889853,114261.45844889853,114261.45844889853,114261.45844889853,183372.36588560167,183372.36588560167,183372.36588560167,183372.36588560167,183372.36588560167,183372.36588560167
2023-03-17,114265.00338040538,114265.00338040538,114265.00338040538,114265.00338040538,183378.05643354688,183378.05643354688,183378.05643354688,183378.05643354688,183378.05643354688,183378.05643354688
2023-03-20,114277.91817492593,114277.91817492593,114277.91817492593,114277.91817492593,183398.7880773825,183398.7880773825,183398.7880773825,183398.7880773825,183398.7880773825,183398.7880773825
2023-03-21,114281.46310643278,114281.46310643278,114281.46310643278,114281.46310643278,183404.4786253277,183404.4786253277,183404.4786253277,183404.4786253277,183404.4786253277,183404.4786253277
2023-03-22,114285.00803793964,114285.00803793964,114285.00803793964,114285.00803793964,183410.1691732729,183410.1691732729,183410.1691732729,183410.1691732729,183410.1691732729,183410.1691732729
2023-03-23,114288.5529694465,114288.5529694465,114288.5529694465,114288.5529694465,183415.85972121812,183415.85972121812,183415.85972121812,183415.85972121812,183415.85972121812,183415.85972121812
2023-03-24,114292.09790095335,114292.09790095335,114292.09790095335,114292.09790095335,183421.55026916333,183421.55026916333,183421.55026916333,183421.55026916333,183421.55026916333,183421.55026916333
2023-03-27,114305.0126954739,114305.0126954739,114305.0126954739,114305.0126954739,183442.28191299894,183442.28191299894,183442.28191299894,183442.28191299894,183442.28191299894,183442.28191299894
2023-03-28,114308.55762698075,114308.55762698075,114308.55762698075,114308.55762698075,183447.97246094415,183447.97246094415,183447.97246094415,183447.97246094415,183447.97246094415,183447.97246094415
2023-03-29,114312.1025584876,114312.1025584876,114312.1025584876,114312.1025584876,183453.66300888936,183453.66300888936,183453.66300888936,183453.66300888936,183453.66300888936,183453.66300888936
2023-03-30,114315.64748999446,114315.64748999446,114315.64748999446,114315.64748999446,183459.35355683457,183459.35355683457,183459.35355683457,183459.35355683457,183459.35355683457,183459.35355683457
2023-03-31,114319.19242150131,114319.19242150131,114319.19242150131,114319.19242150131,183465.04410477978,183465.04410477978,183465.04410477978,183465.04410477978,183465.04410477978,183465.04410477978
2023-04-03,114332.10721602186,114332.10721602186,114332.10721602186,114332.10721602186,183485.7757486154,183485.7757486154,183485.7757486154,183485.7757486154,183485.7757486154,183485.7757486154
2023-04-04,114335.65214752872,114335.65214752872,114335.65214752872,114335.65214752872,183491.4662965606,183491.4662965606,183491.4662965606,183491.4662965606,183491.4662965606,183491.4662965606
2023-04-06,114343.88201054241,114343.88201054241,114343.88201054241,114343.88201054241,183504.677392451,183504.677392451,183504.677392451,183504.677392451,183504.677392451,183504.677392451
2023-04-07,114347.42694204926,114347.42694204926,114347.42694204926,114347.42694204926,183510.36794039622,183510.36794039622,183510.36794039622,183510.36794039622,183510.36794039622,183510.36794039622
2023-04-10,114360.34173656981,114360.34173656981,114360.34173656981,114360.34173656981,183531.09958423182,183531.09958423182,183531.09958423182,183531.09958423182,183531.09958423182,183531.09958423182
2023-04-11,114363.88666807667,114363.88666807667,114363.88666807667,114363.88666807667,183536.79013217703,183536.79013217703,183536.79013217703,183536.79013217703,183536.79013217703,183536.79013217703
2023-04-12,114367.43159958352,114367.43159958352,114367.43159958352,114367.43159958352,183542.48068012224,183542.48068012224,183542.48068012224,183542.48068012224,183542.48068012224,183542.48068012224
2023-04-13,114370.97653109037,114370.97653109037,114370.97653109037,114370.97653109037,183548.17122806745,183548.17122806745,183548.17122806745,183548.17122806745,183548.17122806745,183548.17122806745
2023-04-14,114374.52146259723,114374.52146259723,114374.52146259723,114374.52146259723,183553.86177601267,183553.86177601267,183553.86177601267,183553.86177601267,183553.86177601267,183553.86177601267
2023-04-17,114387.43625711778,114387.43625711778,114387.43625711778,114387.43625711778,183574.59341984827,183574.59341984827,183574.59341984827,183574.59341984827,183574.59341984827,183574.59341984827
2023-04-18,114390.98118862463,114390.98118862463,114390.98118862463,114390.98118862463,183580.28396779348,183580.28396779348,183580.28396779348,183580.28396779348,183580.28396779348,183580.28396779348
2023-04-19,114394.52612013149,114394.52612013149,114394.52612013149,114394.52612013149,183585.9745157387,183585.9745157387,183585.9745157387,183585.9745157387,183585.9745157387,183585.9745157387
2023-04-20,114398.07105163834,114398.07105163834,114398.07105163834,114398.07105163834,183591.6650636839,183591.6650636839,183591.6650636839,183591.6650636839,183591.6650636839,183591.6650636839
2023-04-21,114401.6159831452,114401.6159831452,114401.6159831452,114401.6159831452,183597.35561162911,183597.35561162911,183597.35561162911,183597.35561162911,183597.35561162911,183597.35561162911
